Lift,Load (Btu),Load (Tons),kW,kW/Ton,Load(%)
3.857009888,248.3381275,0.020694844,0,0,0.000827794
4.533401489,278.6760761,0.023223006,0,0,0.00092892
5.342071533,309.749219,0.025812435,0,0,0.001032497
6.331565857,341.5511422,0.028462595,0,0,0.001138504
7.32106781,374.0880941,0.031174008,0,0,0.00124696
8.310565948,407.3665931,0.033947216,0,0,0.001357889
9.300060272,441.3736121,0.036781134,0,0,0.001471245
10.29679489,467.1890428,0.03893242,0,0,0.001557297
11.05631256,418.058551,0.034838213,0,0,0.001393529
11.77220917,369.3347448,0.030777895,0,0,0.001231116
11.81153488,321.0042906,0.026750358,0,0,0.001070014
11.63225555,273.0739055,0.022756159,0,0,0.000910246
10.82394028,225.5435644,0.018795297,0,0,0.000751812
9.95022583,178.4197835,0.014868315,0,0,0.000594733
8.587650299,131.6895052,0.010974125,0,0,0.000438965
7.119041443,92.59617027,0.007716348,0,0,0.000308654
5.591464996,88.46453866,0.007372045,0,0,0.000294882
4.479732513,84.38523476,0.007032103,0,0,0.000281284
3.885871887,80.35842851,0.006696536,0,0,0.000267861
3.858631134,76.40301146,0.006366918,0,0,0.000254677
4.013412476,72.50008673,0.006041674,0,0,0.000241667
4.522884369,68.6559624,0.00572133,0,0,0.000228853
5.032356262,64.8706329,0.005405886,0,0,0.000216235
5.546615601,62.63374106,0.005219478,0,0,0.000208779
6.076126099,65.2027688,0.005433564,0,0,0.000217343
6.605640411,67.80861441,0.005650718,0,0,0.000226029
7.981231689,70.44506689,0.005870422,0,0,0.000234817
8.637248993,73.11822396,0.006093185,0,0,0.000243727
9.202335358,75.82808015,0.006319007,0,0,0.00025276
9.589046478,78.57464624,0.006547887,0,0,0.000261915
9.975761414,81.36435447,0.006780363,0,0,0.000271215
10.37767792,65.2890889,0.005440757,0,0,2.18E-04
10.8141098,7.333333371,0.000611111,0,0,2.44444E-05
11.1834259,-49.10194959,-0.004091829,0,0,-0.000163673
11.13734055,-104.0103091,-0.008667526,0,0,-0.000346701
10.73461533,-157.3917453,-0.013115979,0,0,-0.000524639
9.771972656,-209.246258,-0.017437188,0,0,-0.000697488
8.291500092,-259.5679071,-0.021630659,0,0,-0.000865226
6.449890137,-308.3686581,-0.025697388,0,0,-0.001027896
4.687160492,-338.977713,-0.028248143,0,0,-0.001129926
2.884063721,-342.93454,-0.028577878,0,0,-0.001143115
1.692230225,-346.8416754,-0.028903473,0,0,-0.001156139
0.950214386,-350.6819402,-0.029223495,0,0,-0.00116894
1.088539124,-354.4725401,-0.029539378,0,0,-0.001181575
1.286102295,-358.2077687,-0.029850647,0,0,-0.001194026
1.608146667,-361.8819471,-0.030156829,0,0,-0.001206273
1.930187225,-365.5119685,-0.030459331,0,0,-0.001218373
2.253032684,-359.9763926,-0.029998033,0,0,-0.001199921
2.578636169,-344.1448437,-0.028678737,0,0,-0.001147149
2.985591888,-328.1217854,-0.027343482,0,0,-0.001093739
3.392547607,-311.9184262,-0.025993202,0,0,-0.001039728
3.799499512,-295.5461273,-0.024628844,0,0,-0.000985154
4.823192596,-278.9821472,-0.023248512,0,0,-0.00092994
5.923805237,-262.2436048,-0.021853634,0,0,-0.000874145
7.024425507,-245.3247937,-0.020443733,0,0,-0.000817749
8.042392731,-240.8216419,-0.02006847,0,0,-0.000802739
8.723087311,-244.1119831,-0.020342665,0,0,-0.000813707
9.395721436,-287.5334254,-0.023961119,0,0,-0.000958445
9.471599579,-340.6586352,-0.02838822,0,0,-0.001135529
9.162059784,-391.3877553,-0.032615646,0,0,-0.001304626
8.046230316,-439.7207255,-0.036643394,0,0,-0.001465736
6.366962433,-485.6523144,-0.040471026,0,0,-0.001618841
4.266819,-529.1932009,-0.044099433,0,0,-0.001763977
2.166671753,-570.3379232,-0.04752816,0,0,-0.001901126
0.066532135,-609.0816062,-0.050756801,0,0,-0.002030272
-1.782535553,-606.7017671,-0.050558481,0,0,-0.002022339
-2.970363617,-599.3550587,-0.049946255,0,0,-0.00199785
-3.344234467,-592.0034461,-0.049333621,0,0,-0.001973345
-3.161834717,-584.6616421,-0.048721804,0,0,-0.001948872
-2.859367371,-577.3149338,-0.048109578,0,0,-0.001924383
-2.556903839,-569.9682254,-0.047497352,0,0,-0.001899894
-1.959022522,-562.6166128,-0.046884718,0,0,-0.001875389
-1.247642517,-555.2699044,-0.046272492,0,0,-0.0018509
-0.511196136,-544.3025954,-0.04535855,0,0,-0.001814342
0.225532532,-532.8974236,-0.044408119,0,0,-0.001776325
0.962253571,-521.0921466,-0.043424346,0,0,-0.001736974
2.083568573,-508.8815879,-0.042406799,0,0,-0.001696272
3.352611542,-496.276045,-0.041356337,0,0,-0.001654253
4.576595306,-483.2703968,-0.040272533,0,0,-0.001610901
5.643070221,-469.8646433,-0.039155387,0,0,-0.001566215
6.715839386,-460.7030795,-0.038391923,0,0,-0.001535677
7.209411621,-498.3582237,-0.041529852,0,0,-0.001661194
7.453983307,-535.0889234,-0.044590744,0,0,-0.00178363
6.914367676,-570.9056543,-0.047575471,0,0,-0.001903019
6.036331177,-605.7981015,-0.050483175,0,0,-0.002019327
4.446392059,-639.7764584,-0.053314705,0,0,-0.002132588
2.556007385,-672.835659,-0.056069638,0,0,-0.002242786
0.651737213,-704.9706359,-0.058747553,0,0,-0.002349902
-1.275344849,-727.3997541,-0.060616646,0,0,-0.002424666
-2.844787598,-718.7764761,-0.05989804,0,0,-0.002395922
-3.974536896,-710.2045089,-0.059183709,0,0,-0.002367348
-4.278053284,-701.6791734,-0.058473264,0,0,-0.002338931
-4.035209656,-693.2100569,-0.057767505,0,0,-0.0023107
-3.660678864,-684.7922526,-0.057066021,0,0,-0.002282641
-3.286148071,-676.4258919,-0.056368824,0,0,-0.002254753
-2.911613464,-668.1061441,-0.055675512,0,0,-0.00222702
-2.532409668,-661.0208371,-0.05508507,0,0,-0.002203403
-2.064041138,-656.7789914,-0.054731583,0,0,-0.002189263
-1.524662018,-652.4393063,-0.054369942,0,0,-0.002174798
-0.985282898,-647.9970096,-0.053999751,0,0,-0.00215999
-0.445903778,-643.4616177,-0.053621801,0,0,-0.002144872
0.189853668,-638.8283865,-0.053235699,0,0,-0.002129428
0.908000946,-634.0973159,-0.052841443,0,0,-0.002113658
1.626152039,-629.2635212,-0.052438627,,,-0.002097545
2.357349396,-625.9687033,-0.052164059,,,-0.002086562
2.676078796,-626.2305691,-0.052185881,,,-0.002087435
2.616855621,-626.3169318,-0.052193078,,,-0.002087723
2.145515442,-626.2323904,-0.052186033,,,-0.002087441
1.303421021,-625.9722343,-0.052164353,,,-0.002086574
-0.119445801,-625.5317376,-0.052127645,,,-0.002085106
-1.542312622,-624.9157407,-0.052076312,,,-0.002083052
-2.965175629,-624.1241193,-0.052010343,,,-0.002080414
-4.406887054,-621.8842375,-0.051823686,,,-0.002072947
-5.894351959,-617.2822416,-0.051440187,,,-0.002057607
-6.576881409,-612.6757907,-0.051056316,,,-0.002042253
-6.826622009,-608.0737947,-0.050672816,,,-0.002026913
-6.153091431,-603.4717988,-0.050289317,,,-0.002011573
-5.521347046,-598.8698029,-0.049905817,,,-0.001996233
-4.927791595,-594.263352,-0.049521946,,,-0.001980878
-4.33423996,-589.6613561,-0.049138446,,,-0.001965538
-3.750411987,-588.7391195,-0.049061593,,,-0.001962464
-3.290088654,-593.5555646,-0.049462964,,,-0.001978519
-2.829761505,-598.2965903,-0.049858049,,,-0.001994322
-2.369434357,-602.9756792,-0.050247973,,,-0.002009919
-1.909111023,-607.5883572,-0.050632363,,,-0.002025295
-1.482128143,-612.1346241,-0.051011219,,,-0.002040449
-1.144199371,-616.6144799,-0.05138454,,,-0.002055382
-0.806266785,-621.0279248,-0.051752327,0,0,-0.002070093
-0.412879944,-624.9900684,-0.052082506,0,0,-0.0020833
0.018215179,-628.5015792,-0.052375132,0,0,-0.002095005
0.449310303,-632.01309,-0.052667757,0,0,-0.00210671
0.174892426,-635.5344094,-0.052961201,0,0,-0.002118448
-0.145244598,-639.0459202,-0.053253827,0,0,-0.002130153
0.21856308,-642.557431,-0.053546453,0,0,-0.002141858
0.114830017,-646.0738461,-0.053839487,0,0,-0.002153579
-0.76240921,-649.5853569,-0.054132113,0,0,-0.002165285
-2.057449341,-647.1085554,-0.053925713,0,0,-0.002157029
-3.369384766,-640.1836872,-0.053348641,0,0,-0.002133946
-4.655418396,-633.2909793,-0.052774248,0,0,-0.00211097
-5.305603027,-626.4401225,-0.052203344,0,0,-0.002088134
-5.261318207,-619.6262571,-0.051635521,0,0,-0.002065421
-5.012470245,-612.8446371,-0.051070386,0,0,-0.002042815
-4.73841095,-606.1047831,-0.050508732,0,0,-0.002020349
-4.343383789,-599.4019204,-0.04995016,0,0,-0.001998006
-3.94934845,-602.3570376,-0.05019642,0,0,-0.002007857
-3.555805206,-610.0548746,-0.050837906,0,0,-0.002033516
-3.162258148,-617.7919774,-0.051482665,0,0,-0.002059307
-2.822120667,-625.587314,-0.052132276,0,0,-0.002085291
-2.510005951,-633.4265556,-0.052785546,0,0,-0.002111422
-2.19789505,-641.31942,-0.053443285,0,0,-0.002137731
-1.885780334,-649.2513213,-0.054104277,0,0,-0.002164171
-1.570262909,-657.2416242,-0.054770135,0,0,-0.002190805
-1.143215179,-658.4033687,-0.054866947,0,0,-0.002194678
-0.710254669,-658.0796819,-0.054839973,0,0,-0.002193599
-0.277297974,-657.7608995,-0.054813408,0,0,-0.002192536
0.155662537,-657.4372128,-0.054786434,0,0,-0.002191457
0.371208191,-657.1184304,-0.054759869,0,0,-0.002190395
-0.43227005,-656.799648,-0.054733304,0,0,-0.002189332
-1.246921539,-656.4808656,-0.054706739,0,0,-0.00218827
-1.950546265,-656.1571788,-0.054679765,0,0,-0.002187191
-2.64831543,-659.3695246,-0.05494746,0,0,-0.002197898
-3.348888397,-662.876131,-0.055239678,0,0,-0.002209587
-4.049461365,-666.3827375,-0.055531895,0,0,-0.002221276
-4.700454712,-669.8893439,-0.055824112,0,0,-0.002232964
-4.124897003,-673.4008547,-0.056116738,0,0,-0.00224467
-3.561225891,-676.9074611,-0.056408955,0,0,-0.002256358
-3.007720947,-680.4140676,-0.056701172,0,0,-0.002268047
-2.454063416,-683.922635,-0.056993553,0,0,-0.002279742
-1.619403839,-687.6519397,-0.057304328,0,0,-0.002292173
-0.77967453,-691.2848243,-0.057607069,0,0,-0.002304283
-0.330841064,-694.8264898,-0.057902207,0,0,-0.002316088
0.117988586,-698.2667794,-0.058188898,0,0,-0.002327556
0.566822052,-701.6107115,-0.058467559,0,0,-0.002338702
1.015655518,-704.8582862,-0.058738191,0,0,-0.002349528
1.522163391,-708.0095034,-0.059000792,0,0,-0.002360032
2.187297821,-712.4173934,-0.059368116,0,0,-0.002374725
2.891593933,-728.0712634,-0.060672605,0,0,-0.002426904
3.472766876,-743.5165157,-0.06195971,0,0,-0.002478388
3.526565552,-758.758476,-0.063229873,0,0,-0.002529195
3.108444214,-773.7866526,-0.064482221,0,0,-0.002579289
2.468780518,-788.6114145,-0.065717618,0,0,-0.002628705
1.619915009,-803.2224532,-0.066935204,0,0,-0.002677408
0.702804565,-817.6248659,-0.068135405,0,0,-0.002725416
-0.224090576,-827.1974465,-0.068933121,0,0,-0.002757325
-0.836715698,-820.5454014,-0.068378783,0,0,-0.002735151
-1.356212616,-813.8933564,-0.067824446,0,0,-0.002712978
-1.711368561,-807.2413113,-0.067270109,0,0,-0.002690804
-1.789649963,-800.5892662,-0.066715772,0,0,-0.002668631
-1.822601318,-793.9320924,-0.066161008,0,0,-0.00264644
-1.392250061,-787.2851761,-0.065607098,0,0,-0.002624284
-0.961891174,-780.6280022,-0.065052334,0,0,-0.002602093
-0.489467621,-774.4500384,-0.064537503,0,0,-0.0025815
0.057491302,-769.3795607,-0.064114963,0,0,-0.002564599
0.604454041,-764.1970484,-0.063683087,0,0,-0.002547323
1.019290924,-758.9232183,-0.063243602,0,0,-0.002529744
1.425571442,-753.5424904,-0.062795208,0,0,-0.002511808
1.815525055,-748.0547804,-0.062337898,0,0,-0.002493516
2.194843292,-742.4759216,-0.061872993,0,0,-0.00247492
2.574165344,-736.7900806,-0.061399173,0,0,-0.002455967
2.96736908,-734.329928,-0.061194161,0,0,-0.002447766
3.39207077,-739.2217181,-0.06160181,0,0,-0.002464072
3.810165405,-743.8299259,-0.061985827,0,0,-0.002479433
3.936698914,-748.1755563,-0.062347963,0,0,-0.002493919
4.063232422,-752.2378314,-0.062686486,0,0,-0.002507459
3.33058548,-756.037302,-0.063003108,0,0,-0.002520124
1.912467957,-759.5536443,-0.063296137,0,0,-0.002531845
0.12247467,-762.8069552,-0.063567246,0,0,-0.00254269
-1.701412201,-756.0055948,-0.063000466,0,0,-0.002520019
-3.440246582,-734.0003247,-0.061166694,0,0,-0.002446668
-4.776763916,-712.3013582,-0.059358447,0,0,-0.002374338
-5.935195923,-690.9136478,-0.057576137,0,0,-0.002303045
-6.471183777,-669.8418484,-0.055820154,0,0,-0.002232806
-6.908935547,-649.0766578,-0.054089721,0,0,-0.002163589
-6.343013763,-628.622658,-0.052385221,0,0,-0.002095409
-5.777095795,-608.4843984,-0.050707033,0,0,-0.002028281
-5.210365295,-599.5816049,-0.049965134,0,0,-0.001998605
-4.41545105,-601.402384,-0.050116865,0,0,-0.002004675
-3.482650757,-602.1817705,-0.050181814,0,0,-0.002007273
-2.549842834,-601.919704,-0.050159975,0,0,-0.002006399
-1.453777313,-600.6161311,-0.050051344,0,0,-0.002002054
0.043693542,-598.2659235,-0.049855494,0,0,-0.00199422
1.534816742,-594.8793575,-0.04957328,0,0,-0.001982931
2.869949341,-590.4512901,-0.049204274,0,0,-0.001968171
4.071388245,-566.9638328,-0.047246986,0,0,-0.001889879
5.034915924,-554.0890516,-0.046174088,0,0,-0.001846964
5.748455048,-560.8237052,-0.046735309,0,0,-0.001869412
5.89799881,-567.0790518,-0.047256588,0,0,-0.001890264
5.334091187,-572.8606335,-0.047738386,0,0,-0.001909535
4.22751236,-578.1684505,-0.048180704,0,0,-0.001927228
2.663208008,-583.0025027,-0.048583542,0,0,-0.001943342
1.098907471,-587.36279,-0.048946899,0,0,-0.001957876
-0.465393066,-591.2493126,-0.049270776,0,0,-0.001970831
-1.990940094,-583.8901006,-0.048657508,0,0,-0.0019463
-3.515392303,-565.2992422,-0.04710827,0,0,-0.001884331
-4.71024704,-546.8811773,-0.045573431,0,0,-0.001822937
-5.262741089,-528.6456015,-0.0440538,0,0,-0.001762152
-5.297477722,-510.5780993,-0.042548175,0,0,-0.001701927
-5.079711914,-492.6978346,-0.041058153,0,0,-0.001642326
-4.861946106,-474.9904771,-0.03958254,0,0,-0.001583302
-4.550498962,-457.4654952,-0.038122125,0,0,-0.001524885
-4.02897644,-457.1825372,-0.038098545,0,0,-0.001523942
-3.5092659,-468.9570919,-0.039079758,0,0,-0.00156319
-2.989559174,-480.8857477,-0.040073812,0,0,-0.001602952
-2.469844818,-492.9589064,-0.041079909,0,0,-0.001643196
-2.122585297,-505.1813384,-0.042098445,0,0,-0.001683938
-1.786510468,-517.5580427,-0.043129837,0,0,-0.001725193
-1.467311859,-530.0790786,-0.044173257,0,0,-0.00176693
-1.56244278,-542.7442749,-0.04522869,0,0,-0.001809148
-1.629806519,-547.7577115,-0.045646476,0,0,-0.001825859
-1.464847565,-549.7765903,-0.045814716,0,0,-0.001832589
-0.52116394,-551.7791591,-0.045981597,0,0,-0.001839264
0.864368439,-553.7758022,-0.046147984,0,0,-0.001845919
1.769226074,-555.7613897,-0.046313449,0,0,-0.001852538
2.541130066,-557.7305337,-0.046477544,0,0,-0.001859102
2.535926819,-559.6938374,-0.046641153,0,0,-0.001865646
2.10981369,-561.6460374,-0.046803836,0,0,-0.001872153
1.090816498,-563.2412918,-0.046936774,0,0,-0.001877471
0.151844025,-564.723528,-0.047060294,0,0,-0.001882412
-0.218776703,-566.1575841,-0.047179799,0,0,-0.001887192
-0.589393616,-567.5434122,-0.047295284,0,0,-0.001891811
-0.375255585,-568.8757463,-0.047406312,0,0,-0.001896252
-0.144538879,-570.1651464,-0.047513762,0,0,-0.00190055
0.086174011,-571.4011086,-0.047616759,0,0,-0.00190467
0.316883087,-572.5992118,-0.047716601,0,0,-0.001908664
0.554000854,-570.4587873,-0.047538232,0,0,-0.001901529
1.030754089,-567.8646627,-0.047322055,0,0,-0.001892882
1.615367889,-565.0741969,-0.047089516,0,0,-0.001883581
2.052562714,-562.0980199,-0.046841502,0,0,-0.00187366
2.258338928,-558.9308447,-0.04657757,0,0,-0.001863103
2.837589264,-555.5671607,-0.046297263,0,0,-0.001851891
4.01467514,-552.0179331,-0.046001494,0,0,-0.00184006
5.055866241,-548.2721298,-0.045689344,0,0,-0.001827574
6.160964966,-583.6148198,-0.048634568,0,0,-0.001945383
6.968254089,-618.5361676,-0.051544681,0,0,-0.002061787
7.235038757,-652.6054628,-0.054383789,0,0,-0.002175352
6.511222839,-685.8227054,-0.057151892,0,0,-0.002286076
5.723342896,-718.1931899,-0.059849432,0,0,-0.002393977
4.228336334,-749.7062705,-0.062475523,0,0,-0.002499021
2.659809113,-780.3672986,-0.065030608,0,0,-0.002601224
1.083957672,-806.6808394,-0.067223403,0,0,-0.002688936
-0.567005157,-796.7889579,-0.06639908,0,0,-0.002655963
-2.217967987,-786.9191032,-0.065576592,0,0,-0.002623064
-3.546894073,-777.0661784,-0.064755515,0,0,-0.002590221
-4.326969147,-767.2353934,-0.063936283,0,0,-0.002557451
-3.969940186,-757.4266056,-0.063118884,0,0,-0.002524755
-3.612915039,-747.6447416,-0.062303728,0,0,-0.002492149
-3.255886078,-737.8847619,-0.061490397,0,0,-0.002459616
-2.899520874,-730.1559852,-0.060846332,0,0,-0.002433853
-2.546775818,-733.1568047,-0.0610964,0,0,-0.002443856
-1.862327576,-735.7861697,-0.061315514,0,0,-0.002452621
-0.930160522,-738.0536546,-0.061504471,0,0,-0.002460179
-0.008296967,-739.9495833,-0.061662465,0,0,-0.002466499
0.911586761,-741.4838045,-0.061790317,0,0,-0.002471613
1.831474304,-742.6462969,-0.061887191,0,0,-0.002475488
2.751358032,-743.4525446,-0.061954379,0,0,-0.002478175
3.667377472,-745.8356943,-0.062152975,0,0,-0.002486119
4.55330658,-779.9868634,-0.064998905,0,0,-0.002599956
5.439235687,-814.59655,-0.067883046,0,0,-0.002715322
5.676937103,-849.6703139,-0.070805859,0,0,-0.002832234
5.302631378,-885.1972063,-0.073766434,0,0,-0.002950657
4.137557983,-915.6518355,-0.07630432,0,0,-0.003052173
1.908668518,-942.9410613,-0.078578422,0,0,-0.003143137
-0.578266144,-904.7829228,-0.075398577,0,0,-0.003015943
-2.874225616,-867.1680404,-0.072264003,0,0,-0.00289056
-5.075588226,-830.0811407,-0.069173428,0,0,-0.002766937
-7.019210815,-793.5421924,-0.066128516,0,0,-0.002645141
-8.658073425,-757.536438,-0.063128037,0,0,-0.002525121
-9.305202484,-722.0688981,-0.060172408,0,0,-0.002406896
-8.626476288,-701.0747534,-0.058422896,0,0,-0.002336916
-7.996639252,-717.6118138,-0.059800984,0,0,-0.002392039
-7.378765106,-734.342641,-0.06119522,0,0,-0.002447809
-6.763336182,-751.2630665,-0.062605256,0,0,-0.00250421
-6.147911072,-768.3729364,-0.064031078,0,0,-0.002561243
-5.532485962,-785.6678782,-0.065472323,0,0,-0.002618893
-4.917057037,-803.15215,-0.066929346,0,0,-0.002677174
-4.070026398,-820.8304706,-0.068402539,0,0,-0.002736102
-3.146392822,-837.4181963,-0.06978485,0,0,-0.002791394
-2.175598145,-851.2352038,-0.070936267,0,0,-0.002837451
-1.322257996,-865.1406678,-0.072095056,0,0,-0.002883802
-0.514045715,-879.1345062,-0.073261209,0,0,-0.002930448
0.29417038,-893.216883,-0.07443474,0,0,-0.00297739
0.76625061,-907.3877162,-0.075615643,0,0,-0.003024626
1.019618988,-921.647006,-0.076803917,0,0,-0.003072157
0.604877472,-935.9947523,-0.077999563,0,0,-0.003119983
0.055965424,-934.0118812,-0.077834323,0,0,-0.003113373
-1.357944489,-906.5006068,-0.075541717,0,0,-0.003021669
-2.827342987,-879.291496,-0.073274291,0,0,-0.002930972
-4.296741486,-852.3944631,-0.071032872,0,0,-0.002841315
-5.693901062,-825.8046173,-0.068817051,0,0,-0.002752682
-6.699813843,-799.5217958,-0.066626816,0,0,-0.002665073
-7.603912354,-773.5417533,-0.064461813,0,0,-0.002578473
-7.876712799,-747.8775502,-0.062323129,0,0,-0.002492925
-8.172454834,-738.808687,-0.061567391,0,0,-0.002462696
-7.989269257,-750.6712776,-0.06255594,0,0,-0.002502238
-7.696357727,-762.5901439,-0.063549179,0,0,-0.002541967
-7.403438568,-774.561189,-0.064546766,0,0,-0.002581871
-6.911907196,-786.5842538,-0.065548688,0,0,-0.002621948
-6.382293701,-798.6549571,-0.06655458,0,0,-0.002662183
-5.852684021,-810.7822435,-0.067565187,0,0,-0.002702607
-5.323074341,-822.961549,-0.068580129,0,0,-0.002743205
-4.764419556,-840.0608038,-0.070005067,0,0,-0.002800203
-3.953617096,-860.8820103,-0.071740168,0,0,-0.002869607
-2.887199402,-881.4655838,-0.073455465,0,0,-0.002938219
-1.820781708,-901.8115244,-0.07515096,0,0,-0.003006038
-0.754360199,-921.9145085,-0.076826209,0,0,-0.003073048
1.330062866,-941.7850418,-0.078482087,0,0,-0.003139283
2.772247314,-961.4179422,-0.080118162,0,0,-0.003204726
3.021183014,-980.8132097,-0.081734434,0,0,-0.003269377
2.498680115,-971.6465701,-0.080970548,0,0,-0.003238822
1.275001526,-943.9365663,-0.078661381,0,0,-0.003146455
-0.298458099,-916.1372979,-0.076344775,0,0,-0.003053791
-1.987491608,-888.2488427,-0.074020737,0,0,-0.002960829
-3.627887726,-860.2710452,-0.071689254,0,0,-0.00286757
-5.147789001,-832.2039831,-0.069350332,0,0,-0.002774013
-6.20267868,-804.0476563,-0.067003971,0,0,-0.002680159
-6.517150879,-775.7975625,-0.064649797,0,0,-0.002585992
-6.549034119,-771.0331891,-0.064252766,0,0,-0.002570111
-6.600673676,-775.3105189,-0.06460921,0,0,-0.002584368
-6.652309418,-779.5761829,-0.064964682,0,0,-0.002598587
-6.283245087,-783.8345,-0.065319542,0,0,-0.002612782
-5.801776886,-788.0855485,-0.065673796,0,0,-0.002626952
-5.320308685,-792.3293284,-0.066027444,0,0,-0.002641098
-4.838840485,-796.5659177,-0.066380493,0,0,-0.00265522
-4.333007813,-800.7951602,-0.06673293,0,0,-0.002669317
-3.38142395,-810.038932,-0.067503244,0,0,-0.00270013
-2.417907715,-821.0799132,-0.068423326,0,0,-0.002736933
-1.454395294,-832.1507956,-0.0693459,0,0,-0.002773836
-0.490879059,-843.2516577,-0.070270971,0,0,-0.002810839
0.193763733,-854.3773925,-0.071198116,0,0,-0.002847925
0.831314087,-865.5379218,-0.07212816,0,0,-0.002885126
0.827442169,-876.7284312,-0.073060703,0,0,-0.002922428
0.54082489,-887.9487632,-0.07399573,0,0,-0.002959829
-0.435985565,-863.4920128,-0.071957668,0,0,-0.002878307
-1.796867371,-834.2436424,-0.069520304,0,0,-0.002780812
-3.486106873,-805.4386087,-0.067119884,0,0,-0.002684795
-5.175346375,-777.0818627,-0.064756822,0,0,-0.002590273
-6.844535828,-749.1824746,-0.062431873,0,0,-0.002497275
-8.443515778,-721.7220765,-0.060143506,0,0,-0.00240574
-9.527404785,-694.7142373,-0.057892853,0,0,-0.002315714
-9.950660706,-668.3279054,-0.055693992,0,0,-0.00222776
-9.56363678,-671.9832651,-0.055998605,0,0,-0.002239944
-9.176612854,-675.4995046,-0.056291625,0,0,-0.002251665
-8.789588928,-678.8766957,-0.056573058,0,0,-0.002262922
-8.402565002,-682.1148385,-0.056842903,0,0,-0.002273716
-7.988212585,-685.2185153,-0.057101543,0,0,-0.002284062
-7.294654846,-688.1786173,-0.057348218,0,0,-0.002293929
-6.601093292,-690.9996708,-0.057583306,0,0,-0.002303332
-5.904933929,-694.0223601,-0.057835197,0,0,-0.002313408
-5.164306641,-702.7736368,-0.05856447,0,0,-0.002342579
-4.422000885,-711.532497,-0.059294375,0,0,-0.002371775
-3.679695129,-720.293952,-0.060024496,0,0,-0.00240098
-2.937385559,-729.0628767,-0.06075524,0,0,-0.00243021
-2.516731262,-737.8392038,-0.0614866,0,0,-0.002459464
-2.32062149,-746.6228656,-0.062218572,0,0,-0.002488743
-2.124511719,-755.4190788,-0.06295159,0,0,-0.002518064
-2.312355042,-757.9328822,-0.063161074,0,0,-0.002526443
-3.063381195,-730.5099925,-0.060875833,0,0,-0.002435033
-4.45085907,-703.5827666,-0.058631897,0,0,-0.002345276
-5.904716492,-677.1610488,-0.056430087,0,0,-0.002257203
-7.186634064,-651.2398755,-0.05426999,0,0,-0.0021708
-8.364147186,-625.814615,-0.052151218,0,0,-0.002086049
-9.314533234,-600.8946136,-0.050074551,0,0,-0.002002982
-9.705730438,-576.4751565,-0.048039596,0,0,-0.001921584
-9.99370575,-558.7393292,-0.046561611,0,0,-0.001862464
-9.713527679,-551.5055262,-0.045958794,0,0,-0.001838352
-9.411247253,-554.3516899,-0.046195974,0,0,-0.001847839
-9.108963013,-557.0908412,-0.046424237,0,0,-0.001856969
-8.806682587,-559.7321113,-0.046644343,0,0,-0.001865774
-8.310100555,-562.2709628,-0.046855914,0,0,-0.001874237
-7.771636963,-564.7073958,-0.04705895,0,0,-0.001882358
-7.23317337,-567.0414103,-0.047253451,0,0,-0.001890138
-6.694709778,-569.2730062,-0.047439417,0,0,-0.001897577
-6.095226288,-573.824363,-0.047818697,0,0,-0.001912748
-5.13054657,-580.7189706,-0.048393248,0,0,-0.00193573
-4.184494019,-587.6258594,-0.048968822,0,0,-0.001958753
-3.50202179,-594.5400435,-0.049545004,0,0,-0.0019818
-2.819545746,-601.4616288,-0.050121802,0,0,-0.002004872
-2.137077332,-608.3905093,-0.050699209,0,0,-0.002027968
-2.074901581,-615.3267911,-0.051277233,0,0,-0.002051089
-2.415828705,-622.2650394,-0.05185542,0,0,-0.002074217
-2.96774292,-610.5497372,-0.050879145,0,0,-0.002035166
-4.03049469,-584.3420306,-0.048695169,0,0,-0.001947807
-5.059955597,-558.6778347,-0.046556486,0,0,-0.001862259
-6.054649353,-533.5364287,-0.044461369,0,0,-0.001778455
-7.049350739,-508.9332266,-0.042411102,0,0,-0.001696444
-8.044048309,-484.8631356,-0.040405261,0,0,-0.00161621
-8.525959015,-461.3212635,-0.038443439,0,0,-0.001537738
-8.933052063,-438.3173421,-0.036526445,0,0,-0.001461058
-9.111537933,-431.9029162,-0.03599191,0,0,-0.001439676
-8.673259735,-429.0107405,-0.035750895,0,0,-0.001430036
-7.992359161,-426.9800663,-0.035581672,0,0,-0.001423267
-7.28421402,-446.1601267,-0.037180011,0,0,-0.0014872
-6.576065063,-465.5977023,-0.038799809,0,0,-0.001551992
-5.93353653,-485.2974796,-0.040441457,0,0,-0.001617658
-5.332141876,-505.2594586,-0.042104955,0,0,-0.001684198
-4.728340149,-525.4836393,-0.043790303,0,0,-0.001751612
-4.124538422,-545.9700216,-0.045497502,0,0,-0.0018199
-3.520740509,-566.7303031,-0.047227525,0,0,-0.001889101
-2.684200287,-586.6238025,-0.048885317,0,0,-0.001955413
-1.360725403,-592.4792241,-0.049373269,0,0,-0.001974931
-0.037254333,-598.2691379,-0.049855761,0,0,-0.00199423
1.286220551,-603.9873442,-0.050332279,0,0,-0.002013291
2.609695435,-609.6399173,-0.050803326,0,0,-0.002032133
3.795902252,-615.2268571,-0.051268905,0,0,-0.002050756
4.134101868,-620.7547048,-0.051729559,0,0,-0.002069182
3.537818909,-626.2037941,-0.05218365,0,0,-0.002087346
2.744674683,-629.6658524,-0.052472154,0,0,-0.002098886
1.354282379,-616.8772599,-0.051406438,0,0,-0.002056258
